packetID,node,time
2221,5,171
2221,4,184
2222,7,107
2222,6,119
2222,5,132
2222,4,145
2223,7,464
2223,6,476
2223,5,489
2223,4,502
2224,7,999
2224,6,1011
2224,5,1024
2224,4,1037
2225,7,916
2225,6,928
2225,5,941
2225,4,954
2226,7,739
2226,6,751
2226,5,764
2226,4,777
2227,7,920
2227,6,932
2227,5,945
2227,4,958
2228,7,803
2228,6,815
2228,5,828
2228,4,841
2229,7,148
2229,6,160
2229,5,173
2229,4,186
2230,7,953
2230,6,965
2230,5,978
2230,4,991
2231,7,302
2231,6,314
2231,5,327
2231,4,340
2232,7,398
2232,6,410
2232,5,423
2232,4,436
2233,7,938
2233,6,950
2233,5,963
2233,4,976
2234,7,455
2234,6,467
2234,5,480
2234,4,493
2235,7,191
2235,6,203
2235,5,216
2235,4,229
2236,7,993
2236,11,1014
2237,7,143
2237,11,164
2238,7,806
2238,11,827
2239,7,69
2239,11,90
2240,7,172
2240,11,193
2241,7,475
2241,11,496
2242,7,831
2242,11,852
2243,7,391
2243,11,412
2244,7,981
2244,11,1002
2245,7,9
2245,11,30
2246,7,335
2246,6,347
2246,3,366
2247,7,139
2247,6,151
2247,3,170
2248,7,417
2248,6,429
2248,3,448
2249,7,742
2249,6,754
2249,3,773
2250,7,601
2250,6,613
2250,3,632
2251,7,76
2251,6,88
2251,3,107
2252,7,522
2252,6,534
2252,3,553
2253,7,687
2253,6,699
2253,3,718
2254,7,719
2254,6,731
2254,3,750
2255,7,553
2255,6,565
2255,3,584
2256,7,187
2256,6,199
2256,3,218
2257,7,225
2257,6,237
2257,3,256
2258,7,983
2258,6,995
2258,3,1014
2259,7,286
2259,6,298
2259,3,317
2260,7,452
2260,6,464
2260,3,483
2261,7,879
2261,6,891
2261,3,910
2262,7,867
2262,6,879
2262,3,898
2263,7,415
2263,6,427
2263,3,446
2264,7,296
2264,6,308
2264,3,327
2265,7,510
2265,6,522
2265,3,541
2266,7,566
2266,6,578
2266,3,597
2266,1,612
2267,7,16
2267,6,28
2267,3,47
2267,1,62
2268,7,755
2268,6,767
2268,3,786
2268,1,801
2269,7,409
2269,6,421
2269,3,440
2269,1,455
2270,7,539
2270,6,551
2270,3,570
2270,1,585
2271,7,31
2271,6,43
2271,3,62
2271,1,77
2272,7,679
2272,6,691
2272,3,710
2272,1,725
2273,7,639
2273,6,651
2273,3,670
2273,1,685
2274,7,740
2274,6,752
2274,3,771
2274,1,786
2275,7,2
2275,6,14
2275,3,33
2275,1,48
2276,7,647
2276,6,659
2276,3,678
2276,1,693
2277,7,660
2277,6,672
2277,3,691
2277,1,706
2278,7,301
2278,6,313
2278,5,326
2278,4,339
2279,7,969
2279,6,981
2279,5,994
2279,4,1007
2280,7,554
2280,6,566
2280,5,579
2280,4,592
2281,7,443
2281,6,455
2281,5,468
2281,4,481
2282,7,450
2282,6,462
2282,5,475
2282,4,488
2283,7,677
2283,6,689
2283,5,702
2283,4,715
2284,7,295
2284,6,307
2284,5,320
2284,4,333
2285,7,481
2285,6,493
2285,5,506
2285,4,519
2286,7,622
2286,6,634
2286,5,647
2286,4,660
2287,7,652
2287,6,664
2287,5,677
2287,4,690
2288,7,480
2288,6,492
2288,5,505
2288,4,518
2289,7,426
2289,6,438
2289,5,451
2289,4,464
2290,7,516
2290,6,528
2290,5,541
2290,4,554
2291,7,93
2291,6,105
2291,5,118
2291,4,131
2292,7,749
2292,6,761
2292,5,774
2292,4,787
2293,7,671
2293,6,683
2293,5,696
2293,4,709
2294,7,354
2294,6,366
2294,5,379
2294,4,392
2295,7,322
2295,6,334
2295,5,347
2295,4,360
2296,7,195
2296,6,207
2296,5,220
2296,4,233
2297,7,342
2297,6,354
2297,5,367
2297,4,380
2298,7,620
2298,6,632
2298,5,645
2298,4,658
2299,7,731
2299,6,743
2299,3,762
2300,7,136
2300,6,148
2300,3,167
2301,7,699
2301,6,711
2301,3,730
2302,7,61
2302,6,73
2302,3,92
2303,7,229
2303,6,241
2303,3,260
2304,7,489
2304,6,501
2304,3,520
2305,7,232
2305,6,244
2305,3,263
2306,7,220
2306,6,232
2306,3,251
2307,7,3
2307,6,15
2307,3,34
2308,7,728
2308,6,740
2308,3,759
2309,7,747
2309,6,759
2309,3,778
2310,7,943
2310,6,955
2310,3,974
2311,7,884
2311,6,896
2311,3,915
2312,7,504
2312,6,516
2312,3,535
2313,7,153
2313,6,165
2313,5,178
2313,4,191
2314,7,990
2314,6,1002
2314,5,1015
2314,4,1028
2315,7,976
2315,6,988
2315,5,1001
2315,4,1014
2316,7,386
2316,6,398
2316,5,411
2316,4,424
2317,7,532
2317,6,544
2317,5,557
2317,4,570
2318,7,485
2318,6,497
2318,5,510
2318,4,523
2319,7,575
2319,6,587
2319,5,600
2319,4,613
2320,7,330
2320,6,342
2320,5,355
2320,4,368
2321,7,52
2321,6,64
2321,5,77
2321,4,90
2322,7,656
2322,6,668
2322,5,681
2322,4,694
2323,7,718
2323,6,730
2323,5,743
2323,4,756
2324,7,797
2324,6,809
2324,5,822
2324,4,835
2325,7,800
2325,6,812
2325,5,825
2325,4,838
2326,7,775
2326,6,787
2326,5,800
2326,4,813
2327,7,212
2327,6,224
2327,5,237
2327,4,250
2328,7,467
2328,6,479
2328,5,492
2328,4,505
2329,7,110
2329,11,131
2330,7,642
2330,11,663
2331,7,394
2331,11,415
2332,7,367
2332,11,388
2333,7,638
2333,11,659
2334,7,651
2334,11,672
2335,7,280
2335,11,301
2336,7,751
2336,11,772
2337,7,277
2337,11,298
2338,7,442
2338,11,463
2339,7,904
2339,11,925
2340,7,911
2340,11,932
2341,7,815
2341,11,836
2342,7,189
2342,11,210
2343,7,926
2343,6,938
2343,3,957
2344,7,357
2344,6,369
2344,3,388
2345,7,145
2345,6,157
2345,3,176
2346,7,253
2346,6,265
2346,3,284
2347,7,765
2347,6,777
2347,3,796
2348,7,663
2348,6,675
2348,3,694
2349,7,276
2349,6,288
2349,3,307
2350,7,44
2350,6,56
2350,3,75
2351,7,313
2351,6,325
2351,3,344
2352,7,436
2352,6,448
2352,3,467
2353,7,725
2353,6,737
2353,3,756
2354,7,358
2354,6,370
2354,3,389
2355,7,957
2355,6,969
2355,3,988
2356,7,135
2356,6,147
2356,3,166
2356,1,181
2357,7,528
2357,6,540
2357,3,559
2357,1,574
2358,7,963
2358,6,975
2358,3,994
2358,1,1009
2359,7,68
2359,6,80
2359,3,99
2359,1,114
2360,7,834
2360,6,846
2360,3,865
2360,1,880
2361,7,568
2361,6,580
2361,3,599
2361,1,614
2362,7,892
2362,6,904
2362,3,923
2362,1,938
2363,7,627
2363,6,639
2363,3,658
2363,1,673
2364,7,477
2364,6,489
2364,3,508
2364,1,523
2365,7,181
2365,6,193
2365,3,212
2365,1,227
2366,7,849
2366,6,861
2366,3,880
2366,1,895
2367,7,50
2367,6,62
2367,3,81
2367,1,96
2368,7,178
2368,6,190
2368,3,209
2368,1,224
2369,7,497
2369,6,509
2369,3,528
2369,1,543
2370,7,895
2370,6,907
2370,3,926
2370,1,941
2371,7,254
2371,6,266
2371,3,285
2371,1,300
2372,7,511
2372,6,523
2372,3,542
2372,1,557
2373,7,840
2373,6,852
2373,3,871
2373,1,886
2374,7,829
2374,6,841
2374,3,860
2374,1,875
2375,7,666
2375,6,678
2375,3,697
2375,1,712
2376,7,924
2376,6,936
2376,3,955
2376,1,970
2377,7,729
2377,6,741
2377,3,760
2377,1,775
2378,7,907
2378,6,919
2378,3,938
2378,1,953
2379,7,795
2379,6,807
2379,3,826
2379,1,841
2380,7,508
2380,6,520
2380,3,539
2380,1,554
2381,7,689
2381,6,701
2381,3,720
2381,1,735
2382,7,674
2382,6,686
2382,3,705
2382,1,720
2383,7,166
2383,6,178
2383,3,197
2383,1,212
2384,7,547
2384,6,559
2384,3,578
2384,1,593
2385,7,179
2385,6,191
2385,3,210
2385,1,225
2386,7,781
2386,6,793
2386,3,812
2386,1,827
2387,7,593
2387,11,614
2388,7,238
2388,11,259
2389,7,12
2389,11,33
2390,7,10
2390,11,31
2391,7,115
2391,11,136
2392,7,237
2392,11,258
2393,7,823
2393,11,844
2394,7,250
2394,11,271
2395,7,89
2395,11,110
2396,7,542
2396,11,563
2397,7,569
2397,11,590
2398,8,29
2398,5,42
2398,3,58
2398,2,73
2399,8,903
2399,5,916
2399,3,932
2399,2,947
2400,8,683
2400,5,696
2400,3,712
2400,2,727
2401,8,721
2401,4,740
2401,1,757
2402,8,290
2402,4,309
2402,1,326
2403,8,248
2403,4,267
2403,1,284
2404,8,642
2404,4,661
2404,1,678
2405,8,488
2405,4,507
2405,1,524
2406,8,295
2406,9,315
2406,7,333
2407,8,633
2407,9,653
2407,7,671
2408,8,76
2408,9,96
2408,7,114
2409,8,278
2409,9,298
2409,7,316
2410,8,362
2410,9,382
2410,7,400
2411,8,969
2411,9,989
2411,7,1007
2412,8,807
2412,9,827
2412,7,845
2413,8,215
2413,9,235
2413,7,253
2414,8,70
2414,9,90
2414,7,108
2415,8,36
2415,5,49
2415,3,65
2415,0,79
2416,8,624
2416,5,637
2416,3,653
2416,0,667
2417,8,489
2417,5,502
2417,3,518
2417,0,532
2418,8,678
2418,5,691
2418,3,707
2418,0,721
2419,8,88
2419,5,101
2419,3,117
2419,0,131
2420,8,174
2420,5,187
2420,3,203
2420,0,217
2421,8,15
2421,5,28
2421,3,44
2421,0,58
2422,8,171
2422,5,184
2422,3,200
2422,0,214
2423,8,586
2423,5,599
2423,3,615
2423,0,629
2424,8,791
2424,5,804
2424,3,820
2424,0,834
2425,8,556
2425,5,569
2425,3,585
2425,0,599
2426,8,297
2426,5,310
2426,3,326
2426,0,340
2427,8,473
2427,5,486
2427,3,502
2427,0,516
2428,8,93
2428,5,106
2428,3,122
2428,0,136
2429,8,784
2429,5,797
2429,3,813
2429,0,827
2430,8,142
2430,5,155
2430,3,171
2430,0,185
2431,8,272
2431,5,285
2431,3,301
2431,0,315
2432,8,209
2432,5,222
2432,3,238
2433,8,151
2433,5,164
2433,3,180
2434,8,616
2434,5,629
2434,3,645
2435,8,837
2435,5,850
2435,3,866
2436,8,544
2436,5,557
2436,3,573
2437,8,135
2437,5,148
2437,3,164
2438,8,601
2438,5,614
2438,3,630
2439,8,3
2439,5,16
2439,3,32
2440,8,953
2440,5,966
2440,3,982
2441,8,920
2441,5,933
2441,3,949
2442,8,706
2442,5,719
2442,3,735
2443,8,23
2443,5,36
2443,3,52
2444,8,498
2444,5,511
2444,3,527
2445,8,335
2445,5,348
2445,3,364
2446,8,18
2446,5,31
2446,3,47
2447,8,301
2447,5,314
2447,3,330
2448,8,181
2448,5,194
2448,3,210
2449,8,136
2449,5,149
2449,3,165
2450,8,954
2450,5,967
2450,3,983
2451,8,859
2451,5,872
2451,3,888
2452,8,776
2452,5,789
2452,3,805
2453,8,95
2453,5,108
2453,6,121
2454,8,646
2454,5,659
2454,6,672
2455,8,382
2455,5,395
2455,6,408
2456,8,221
2456,5,234
2456,6,247
2457,8,673
2457,4,692
2458,8,37
2458,4,56
2459,8,931
2459,4,950
2460,8,6
2460,4,25
2461,8,94
2461,4,113
2462,8,241
2462,4,260
2463,8,821
2463,4,840
2464,8,198
2464,4,217
2465,8,538
2465,4,557
2466,8,593
2466,4,612
2467,8,516
2467,4,535
2468,8,773
2468,4,792
2469,8,712
2469,4,731
2470,8,126
2470,4,145
2471,8,339
2471,4,358
2472,8,205
2472,4,224
2473,8,994
2473,4,1013
2474,8,567
2474,4,586
2475,8,346
2475,4,365
2476,8,269
2476,4,288
2477,8,715
2477,4,734
2478,8,677
2478,4,696
2479,8,578
2479,4,597
2480,8,905
2480,4,924
2481,8,119
2481,4,138
2482,8,581
2482,4,600
2483,8,719
2483,4,738
2484,8,867
2484,4,886
2485,8,224
2485,4,243
2486,8,882
2486,9,902
2487,8,294
2487,9,314
2488,8,383
2488,9,403
2489,8,280
2489,9,300
2490,8,236
2490,9,256
2491,8,432
2491,9,452
2492,8,333
2492,9,353
2493,8,741
2493,9,761
2494,8,924
2494,9,944
2495,8,963
2495,9,983
2496,8,7
2496,9,27
2497,8,401
2497,9,421
2498,8,190
2498,4,209
2498,1,226
2499,8,247
2499,4,266
2499,1,283
2500,8,501
2500,4,520
2500,1,537
2501,8,941
2501,4,960
2501,1,977
2502,8,1
2502,4,20
2502,1,37
2503,8,863
2503,4,882
2503,1,899
2504,8,703
2504,4,722
2504,1,739
2505,8,527
2505,4,546
2505,1,563
2506,8,605
2506,4,624
2506,1,641
2507,8,179
2507,4,198
2507,1,215
2508,8,779
2508,4,798
2508,1,815
2509,8,413
2509,5,426
2509,3,442
2509,2,457
2510,8,429
2510,5,442
2510,3,458
2510,2,473
2511,8,22
2511,5,35
2511,3,51
2511,2,66
2512,8,352
2512,5,365
2512,3,381
2512,2,396
2513,8,723
2513,5,736
2513,3,752
2513,2,767
2514,8,691
2514,5,704
2514,3,720
2514,2,735
2515,8,533
2515,5,546
2515,3,562
2515,2,577
2516,8,438
2516,5,451
2516,3,467
2516,2,482
2517,8,570
2517,5,583
2517,3,599
2517,2,614
2518,8,929
2518,5,942
2518,3,958
2518,2,973
2519,8,258
2519,5,271
2519,3,287
2519,2,302
2520,8,520
2520,5,533
2520,3,549
2520,2,564
2521,8,608
2521,5,621
2521,3,637
2521,2,652
2522,8,977
2522,5,990
2522,3,1006
2522,2,1021
2523,8,369
2523,4,388
2523,1,405
2524,8,291
2524,4,310
2524,1,327
2525,8,375
2525,4,394
2525,1,411
2526,8,566
2526,4,585
2526,1,602
2527,8,341
2527,4,360
2527,1,377
2528,8,587
2528,4,606
2528,1,623
2529,8,675
2529,4,694
2529,1,711
2530,8,836
2530,4,855
2530,1,872
2531,8,930
2531,4,949
2531,1,966
2532,8,716
2532,4,735
2532,1,752
2533,8,508
2533,4,527
2533,1,544
2534,8,196
2534,4,215
2534,1,232
2535,8,334
2535,4,353
2535,1,370
2536,8,165
2536,4,184
2536,1,201
2537,8,194
2537,4,213
2537,1,230
2538,8,640
2538,9,660
2538,7,678
2539,8,511
2539,9,531
2539,7,549
2540,8,914
2540,9,934
2540,7,952
2541,8,437
2541,9,457
2541,7,475
2542,8,50
2542,9,70
2542,7,88
2543,8,216
2543,9,236
2543,7,254
2544,8,623
2544,9,643
2544,7,661
2545,8,542
2545,9,562
2545,7,580
2546,8,284
2546,9,304
2546,7,322
2547,8,513
2547,9,533
2547,7,551
2548,8,497
2548,9,517
2548,7,535
2549,8,774
2549,5,787
2549,3,803
2549,0,817
2550,8,575
2550,5,588
2550,3,604
2550,0,618
2551,8,495
2551,5,508
2551,3,524
2551,0,538
2552,8,472
2552,5,485
2552,3,501
2552,0,515
2553,8,799
2553,5,812
2553,3,828
2553,0,842
2554,8,725
2554,5,738
2554,3,754
2554,0,768
2555,8,935
2555,5,948
2555,3,964
2555,0,978
2556,8,44
2556,5,57
2556,3,73
2556,0,87
2557,8,39
2557,5,52
2557,3,68
2557,0,82
2558,8,760
2558,5,773
2558,3,789
2558,0,803
2559,8,851
2559,5,864
2559,3,880
2559,0,894
2560,8,393
2560,5,406
2560,3,422
2560,0,436
2561,8,693
2561,5,706
2561,3,722
2561,0,736
2562,8,871
2562,5,884
2562,3,900
2562,0,914
2563,8,687
2563,5,700
2563,3,716
2563,0,730
2564,8,766
2564,5,779
2564,3,795
2564,0,809
2565,8,47
2565,5,60
2565,3,76
2565,0,90
2566,8,462
2566,5,475
2566,3,491
2566,0,505
2567,8,147
2567,5,160
2567,3,176
2567,0,190
2568,8,755
2568,5,768
2568,3,784
2568,0,798
2569,8,803
2569,5,816
2569,3,832
2569,0,846
2570,8,680
2570,5,693
2570,3,709
2570,0,723
2571,8,530
2571,5,543
2571,3,559
2571,0,573
2572,8,31
2572,5,44
2572,3,60
2572,0,74
2573,8,804
2573,5,817
2573,3,833
2573,0,847
2574,8,685
2574,5,698
2574,3,714
2574,0,728
2575,8,493
2575,5,506
2575,3,522
2575,0,536
2576,8,625
2576,5,638
2576,3,654
2576,0,668
2577,8,965
2577,5,978
2577,3,994
2577,0,1008
2578,8,38
2578,5,51
2578,3,67
2578,0,81
2579,8,628
2579,5,641
2579,3,657
2579,0,671
2580,8,202
2580,5,215
2580,3,231
2580,0,245
2581,8,469
2581,5,482
2581,3,498
2581,0,512
2582,8,2
2582,5,15
2582,3,31
2582,0,45
2583,8,332
2583,5,345
2583,3,361
2583,0,375
2584,8,708
2584,5,721
2584,3,737
2584,0,751
2585,8,452
2585,5,465
2585,3,481
2585,0,495
2586,8,927
2586,5,940
2586,3,956
2586,2,971
2587,8,111
2587,5,124
2587,3,140
2587,2,155
2588,8,726
2588,5,739
2588,3,755
2588,2,770
2589,8,910
2589,5,923
2589,3,939
2589,2,954
2590,8,839
2590,5,852
2590,3,868
2590,2,883
2591,8,273
2591,5,286
2591,3,302
2591,2,317
2592,8,82
2592,5,95
2592,3,111
2592,2,126
2593,8,293
2593,5,306
2593,3,322
2593,2,337
2594,8,564
2594,5,577
2594,3,593
2594,2,608
2595,8,709
2595,5,722
2595,3,738
2595,2,753
2596,8,592
2596,5,605
2596,3,621
2596,2,636
2597,8,873
2597,5,886
2597,3,902
2597,2,917
2598,8,17
2598,5,30
2598,3,46
2598,2,61
2599,8,355
2599,5,368
2599,3,384
2599,2,399
2600,8,57
2600,5,70
2600,3,86
2600,2,101
2601,8,145
2601,5,158
2601,3,174
2601,2,189
2602,8,167
2602,5,180
2602,3,196
2602,2,211
2603,8,727
2603,5,740
2603,3,756
2603,2,771
2604,8,13
2604,5,26
2604,3,42
2604,2,57
2605,8,750
2605,5,763
2605,3,779
2605,2,794
2606,8,541
2606,5,554
2606,3,570
2606,2,585
2607,8,948
2607,5,961
2607,3,977
2607,2,992
2608,8,21
2608,5,34
2608,3,50
2608,2,65
2609,8,990
2609,5,1003
2609,3,1019
2609,2,1034
2610,8,184
2610,5,197
2610,3,213
2610,2,228
2611,8,394
2611,5,407
2611,3,423
2611,2,438
2612,8,450
2612,5,463
2612,3,479
2612,2,494
2613,8,62
2613,5,75
2613,3,91
2613,2,106
2614,8,522
2614,5,535
2614,3,551
2614,2,566
2615,8,610
2615,5,623
2615,3,639
2615,2,654
2616,8,973
2616,5,986
2616,3,1002
2616,2,1017
2617,8,900
2617,5,913
2617,3,929
2617,2,944
2618,8,267
2618,5,280
2618,3,296
2618,2,311
2619,8,921
2619,5,934
2619,3,950
2619,2,965
2620,8,764
2620,5,777
2620,3,793
2620,2,808
2621,8,724
2621,5,737
2621,3,753
2621,2,768
2622,8,562
2622,5,575
2622,3,591
2622,0,605
2623,8,701
2623,5,714
2623,3,730
2623,0,744
2624,8,230
2624,5,243
2624,3,259
2624,0,273
2625,8,775
2625,5,788
2625,3,804
2625,0,818
2626,8,133
2626,5,146
2626,3,162
2626,0,176
2627,8,840
2627,5,853
2627,3,869
2627,0,883
2628,8,831
2628,5,844
2628,3,860
2628,0,874
2629,8,584
2629,5,597
2629,3,613
2629,0,627
2630,8,172
2630,5,185
2630,3,201
2630,0,215
2631,8,942
2631,5,955
2631,3,971
2631,0,985
2632,8,688
2632,5,701
2632,3,717
2632,0,731
2633,8,239
2633,5,252
2633,3,268
2633,2,283
2634,8,933
2634,5,946
2634,3,962
2634,2,977
2635,8,310
2635,5,323
2635,3,339
2635,2,354
2636,8,919
2636,5,932
2636,3,948
2636,2,963
2637,8,866
2637,5,879
2637,3,895
2637,2,910
2638,8,540
2638,5,553
2638,3,569
2638,2,584
2639,8,916
2639,5,929
2639,3,945
2639,0,959
2640,8,939
2640,5,952
2640,3,968
2640,0,982
2641,8,885
2641,5,898
2641,3,914
2641,0,928
2642,8,664
2642,5,677
2642,3,693
2642,0,707
2643,8,667
2643,5,680
2643,3,696
2643,0,710
2644,8,56
2644,5,69
2644,3,85
2644,0,99
2645,8,33
2645,5,46
2645,3,62
2645,0,76
2646,8,430
2646,5,443
2646,3,459
2646,0,473
2647,8,365
2647,5,378
2647,3,394
2647,0,408
2648,8,281
2648,5,294
2648,3,310
2648,0,324
2649,8,77
2649,5,90
2649,3,106
2649,0,120
2650,8,718
2650,4,737
2650,1,754
2651,8,43
2651,5,56
2651,3,72
2651,2,87
2652,8,12
2652,5,25
2652,3,41
2652,2,56
2653,8,5
2653,5,18
2653,3,34
2653,2,49
2654,8,155
2654,5,168
2654,3,184
2654,2,199
2655,8,302
2655,5,315
2655,3,331
2655,2,346
2656,8,532
2656,5,545
2656,3,561
2656,2,576
2657,8,852
2657,5,865
2657,3,881
2657,2,896
2658,8,124
2658,5,137
2658,3,153
2658,2,168
2659,8,211
2659,5,224
2659,3,240
2659,2,255
2660,8,737
2660,5,750
2660,3,766
2660,2,781
2661,8,398
2661,5,411
2661,3,427
2661,2,442
2662,8,783
2662,4,802
2663,8,176
2663,4,195
2664,8,478
2664,4,497
2665,8,700
2665,4,719
2666,8,590
2666,4,609
2667,8,855
2667,4,874
2668,8,448
2668,4,467
2669,8,27
2669,4,46
2670,8,139
2670,4,158
2671,8,491
2671,4,510
2672,8,73
2672,4,92
2673,8,661
2673,4,680
2674,8,434
2674,4,453
2675,8,889
2675,4,908
2676,8,638
2676,4,657
2677,8,372
2677,4,391
2678,8,91
2678,4,110
2679,8,340
2679,5,353
2679,6,366
2680,8,968
2680,5,981
2680,6,994
2681,8,850
2681,5,863
2681,6,876
2682,8,90
2682,5,103
2682,6,116
2683,8,218
2683,5,231
2683,6,244
2684,8,207
2684,5,220
2684,6,233
2685,8,336
2685,5,349
2685,6,362
2686,8,127
2686,5,140
2686,6,153
2687,8,402
2687,5,415
2687,6,428
2688,8,692
2688,5,705
2688,6,718
2689,8,46
2689,5,59
2689,6,72
2690,8,529
2690,5,542
2690,6,555
2691,8,238
2691,5,251
2691,6,264
2692,8,407
2692,5,420
2692,6,433
2693,8,634
2693,5,647
2693,6,660
2694,8,114
2694,5,127
2694,6,140
2695,8,113
2695,5,126
2695,6,139
2696,8,962
2696,5,975
2696,6,988
2697,8,162
2697,5,175
2697,6,188
2698,8,459
2698,5,472
2698,6,485
2699,8,880
2699,5,893
2699,6,906
2700,8,426
2700,5,439
2700,3,455
2700,0,469
2701,8,80
2701,5,93
2701,3,109
2701,0,123
2702,8,476
2702,5,489
2702,3,505
2702,0,519
2703,8,956
2703,5,969
2703,3,985
2703,0,999
2704,8,552
2704,5,565
2704,3,581
2704,0,595
2705,8,103
2705,5,116
2705,3,132
2705,0,146
2706,8,915
2706,5,928
2706,3,944
2706,0,958
2707,8,670
2707,5,683
2707,3,699
2707,0,713
2708,8,964
2708,5,977
2708,3,993
2708,0,1007
2709,8,24
2709,5,37
2709,3,53
2709,0,67
2710,8,314
2710,5,327
2710,3,343
2710,0,357
2711,8,805
2711,5,818
2711,3,834
2711,0,848
2712,8,672
2712,5,685
2712,3,701
2712,0,715
2713,8,526
2713,5,539
2713,6,552
2714,8,66
2714,5,79
2714,6,92
2715,8,826
2715,5,839
2715,6,852
2716,8,317
2716,5,330
2716,6,343
2717,8,0
2717,5,13
2717,6,26
2718,8,417
2718,5,430
2718,6,443
2719,8,99
2719,5,112
2719,6,125
2720,8,60
2720,5,73
2720,6,86
2721,8,386
2721,5,399
2721,6,412
2722,8,606
2722,5,619
2722,6,632
2723,8,319
2723,5,332
2723,6,345
2724,8,751
2724,5,764
2724,6,777
2725,8,913
2725,5,926
2725,6,939
2726,8,26
2726,5,39
2726,6,52
2727,8,843
2727,5,856
2727,6,869
2728,8,97
2728,5,110
2728,6,123
2729,8,4
2729,5,17
2729,6,30
2730,8,312
2730,5,325
2730,6,338
2731,8,609
2731,5,622
2731,6,635
2732,8,679
2732,5,692
2732,6,705
2733,8,816
2733,5,829
2733,6,842
2734,8,858
2734,5,871
2734,6,884
2735,8,323
2735,5,336
2735,6,349
2736,8,188
2736,5,201
2736,6,214
2737,8,338
2737,5,351
2737,6,364
2738,8,854
2738,5,867
2738,6,880
2739,8,704
2739,5,717
2739,6,730
2740,8,735
2740,5,748
2740,6,761
2741,8,925
2741,5,938
2741,6,951
2742,8,19
2742,5,32
2742,6,45
2743,8,296
2743,5,309
2743,6,322
2744,8,720
2744,5,733
2744,6,746
2745,8,752
2745,5,765
2745,6,778
2746,8,327
2746,5,340
2746,6,353
2747,8,411
2747,5,424
2747,6,437
2748,8,769
2748,9,789
2749,8,802
2749,9,822
2750,8,546
2750,9,566
2751,8,970
2751,9,990
2752,8,102
2752,9,122
2753,8,846
2753,9,866
2754,8,453
2754,9,473
2755,8,143
2755,9,163
2756,8,993
2756,9,1013
2757,8,289
2757,9,309
2758,8,763
2758,9,783
2759,8,101
2759,9,121
2759,7,139
2760,8,153
2760,9,173
2760,7,191
2761,9,696
2761,8,716
2762,9,115
2762,8,135
2763,9,571
2763,8,591
2764,9,395
2764,8,415
2765,9,657
2765,8,677
2766,9,746
2766,8,766
2767,9,824
2767,8,844
2768,9,322
2768,8,342
2769,9,104
2769,8,124
2770,9,931
2770,8,951
2771,9,190
2771,8,210
2772,9,942
2772,8,962
2773,9,200
2773,8,220
2774,9,209
2774,8,229
2775,9,465
2775,8,485
2776,9,439
2776,8,459
2777,9,643
2777,8,663
2778,9,37
2778,5,56
2779,9,426
2779,5,445
2780,9,800
2780,5,819
2781,9,941
2781,5,960
2782,9,598
2782,5,617
2783,9,286
2783,5,305
2784,9,514
2784,5,533
2785,9,423
2785,5,442
2786,9,966
2786,5,985
2787,9,573
2787,5,592
2788,9,336
2788,5,355
2789,9,12
2789,10,26
2790,9,297
2790,10,311
2791,9,898
2791,10,912
2792,9,489
2792,10,503
2793,9,212
2793,6,225
2794,9,193
2794,6,206
2795,9,66
2795,6,79
2796,9,435
2796,6,448
2796,3,467
2796,0,481
2797,9,963
2797,6,976
2797,3,995
2798,9,584
2798,6,597
2798,3,616
2799,9,517
2799,6,530
2799,3,549
2800,9,870
2800,6,883
2800,3,902
2801,9,804
2801,6,817
2801,3,836
2802,9,770
2802,6,783
2802,3,802
2803,9,788
2803,5,807
2803,4,820
2804,9,497
2804,5,516
2804,4,529
2805,9,647
2805,5,666
2805,4,679
2806,9,7
2806,5,26
2806,4,39
2807,9,787
2807,5,806
2807,4,819
2808,9,768
2808,5,787
2808,4,800
2809,9,576
2809,6,589
2809,3,608
2809,1,623
2810,9,495
2810,6,508
2810,3,527
2810,1,542
2811,9,463
2811,6,476
2811,3,495
2811,1,510
2812,9,955
2812,6,968
2812,3,987
2812,1,1002
2813,9,329
2813,6,342
2813,3,361
2813,1,376
2814,9,859
2814,6,872
2814,3,891
2814,1,906
2815,9,171
2815,6,184
2815,3,203
2815,1,218
2816,9,360
2816,6,373
2816,3,392
2816,1,407
2817,9,241
2817,6,254
2817,3,273
2817,1,288
2818,9,52
2818,6,65
2818,3,84
2818,1,99
2819,9,4
2819,11,14
2820,9,380
2820,11,390
2821,9,280
2821,11,290
2822,9,183
2822,11,193
2823,9,968
2823,11,978
2824,9,936
2824,11,946
2825,9,377
2825,11,387
2826,9,80
2826,11,90
2827,9,88
2827,11,98
2828,9,937
2828,7,955
2829,9,555
2829,7,573
2830,9,910
2830,7,928
2831,9,559
2831,6,572
2831,3,591
2832,9,951
2832,6,964
2832,3,983
2833,9,579
2833,6,592
2833,3,611
2834,9,345
2834,6,358
2834,3,377
2835,9,161
2835,6,174
2835,3,193
2836,9,296
2836,6,309
2836,3,328
2837,9,703
2837,6,716
2837,3,735
2838,9,264
2838,5,283
2839,9,308
2839,5,327
2840,9,885
2840,5,904
2841,9,950
2841,5,969
2842,9,551
2842,5,570
2843,9,976
2843,5,995
2844,9,126
2844,5,145
2845,9,602
2845,5,621
2846,9,764
2846,5,783
2847,9,854
2847,5,873
2848,9,663
2848,5,682
2849,9,749
2849,6,762
2849,3,781
2849,1,796
2850,9,644
2850,6,657
2850,3,676
2850,1,691
2851,9,988
2851,6,1001
